insdcAccessionBase	geoLocCountry_main	geoLocAdmin1_main	geoLocAdmin2_main	geoLocCountry_use-pycountry	geoLocAdmin1_use-pycountry	geoLocAdmin2_use-pycountry	geoLocCountry_auspice-curate	geoLocAdmin1_auspice-curate	geoLocAdmin2_auspice-curate
KU220273	Liberia	Needowein, Margibi		Liberia	Margibi	Needowein	Liberia	Needowein	Margibi
KR817125	Liberia			Liberia			Liberia		
KU220274	Liberia	Needowein, Margibi		Liberia	Margibi	Needowein	Liberia	Needowein	Margibi
KU220275	Liberia	Needowein, Margibi		Liberia	Margibi	Needowein	Liberia	Needowein	Margibi
KU220277	Liberia	Barclay Farm, Margibi		Liberia	Margibi	Barclay Farm	Liberia	Barclay Farm	Margibi
KT725311	Liberia			Liberia			Liberia		
KT725299	Liberia			Liberia			Liberia		
MH425138	Liberia			Liberia			Liberia		
KR006960	Liberia			Liberia			Liberia		
KR817123	Liberia			Liberia			Liberia		
KU220284	Liberia	Montserrado		Liberia	Montserrado		Liberia	Montserrado	
KT725261	Liberia			Liberia			Liberia		
KT725267	Liberia			Liberia			Liberia		
KT725278	Liberia	Margibi		Liberia	Margibi		Liberia	Margibi	
KT725294	Liberia			Liberia			Liberia		
KT725315	Liberia	Margibi		Liberia	Margibi		Liberia	Margibi	
KT725390	Liberia	Montserrado		Liberia	Montserrado		Liberia	Montserrado	
KT725293	Liberia	Montserrado		Liberia	Montserrado		Liberia	Montserrado	
KU220271	Liberia	Needowein, Margibi		Liberia	Margibi	Needowein	Liberia	Needowein	Margibi
KT725314	Liberia			Liberia			Liberia		
KT725292	Liberia			Liberia			Liberia		
KT725383	Liberia			Liberia			Liberia		
KT725380	Liberia			Liberia			Liberia		
KT725377	Liberia			Liberia			Liberia		
KT725391	Liberia	Montserrado		Liberia	Montserrado		Liberia	Montserrado	
KT725363	Liberia	Nimba		Liberia	Nimba		Liberia	Nimba	
KT725350	Liberia	Montserrado		Liberia	Montserrado		Liberia	Montserrado	
KR817128	Liberia			Liberia			Liberia		
KR817127	Liberia			Liberia			Liberia		
KU220276	Liberia	Montserrado		Liberia	Montserrado		Liberia	Montserrado	
KP178538	Liberia			Liberia			Liberia		
KT725378	Liberia			Liberia			Liberia		
KT725348	Liberia	Margibi		Liberia	Margibi		Liberia	Margibi	
KT725344	Liberia			Liberia			Liberia		
KY558988	Liberia			Liberia			Liberia		
KT725335	Liberia			Liberia			Liberia		
KT725302	Liberia	Montserrado		Liberia	Montserrado		Liberia	Montserrado	
KT725326	Liberia	Margibi		Liberia	Margibi		Liberia	Margibi	
KT725310	Liberia	Montserrado		Liberia	Montserrado		Liberia	Montserrado	
KT725389	Liberia	Montserrado		Liberia	Montserrado		Liberia	Montserrado	
KT725269	Liberia	Bong		Liberia	Bong		Liberia	Bong	
KT725334	Liberia			Liberia			Liberia		
KT725325	Liberia			Liberia			Liberia		
KT725308	Liberia	Montserrado		Liberia	Montserrado		Liberia	Montserrado	
KT725268	Liberia			Liberia			Liberia		
KT725307	Liberia	Montserrado		Liberia	Montserrado		Liberia	Montserrado	
KT725295	Liberia	Nimba		Liberia	Nimba		Liberia	Nimba	
KT725372	Liberia	Montserrado		Liberia	Montserrado		Liberia	Montserrado	
KT725271	Liberia			Liberia			Liberia		
KT725373	Liberia			Liberia			Liberia		
KT725371	Liberia	Montserrado		Liberia	Montserrado		Liberia	Montserrado	
KT725351	Liberia	Montserrado		Liberia	Montserrado		Liberia	Montserrado	
KT725329	Liberia	Montserrado		Liberia	Montserrado		Liberia	Montserrado	
KT725321	Liberia	Montserrado		Liberia	Montserrado		Liberia	Montserrado	
KX009902	Liberia	Margibi		Liberia	Margibi		Liberia	Margibi	
KT725282	Liberia	Margibi		Liberia	Margibi		Liberia	Margibi	
KT725319	Liberia	Grand Kru		Liberia	Grand Kru		Liberia	Grand Kru	
KT725266	Liberia	Grand Kru		Liberia	Grand Kru		Liberia	Grand Kru	
KY401658	Liberia			Liberia			Liberia		
KT725353	Liberia			Liberia			Liberia		
KT725362	Liberia			Liberia			Liberia		
KT725379	Liberia	Montserrado		Liberia	Montserrado		Liberia	Montserrado	
KT725301	Liberia	Montserrado		Liberia	Montserrado		Liberia	Montserrado	
KT725305	Liberia	Grand Bassa		Liberia	Grand Bassa		Liberia	Grand Bassa	
KT587344	Liberia			Liberia			Liberia		
KT725354	Liberia	Montserrado		Liberia	Montserrado		Liberia	Montserrado	
KP240932	Liberia			Liberia			Liberia		
KX009903	Liberia	Margibi		Liberia	Margibi		Liberia	Margibi	
KX009906	Liberia	Monstserrado		Liberia	Montserrado		Liberia	Monstserrado	
KT587345	Liberia			Liberia			Liberia		
KT725358	Liberia	Margibi		Liberia	Margibi		Liberia	Margibi	
KT725374	Liberia	Montserrado		Liberia	Montserrado		Liberia	Montserrado	
KT587343	Liberia			Liberia			Liberia		
KT725376	Liberia	Montserrado		Liberia	Montserrado		Liberia	Montserrado	
KT725359	Liberia			Liberia			Liberia		
KT725357	Liberia	Montserrado		Liberia	Montserrado		Liberia	Montserrado	
KT725340	Liberia	Bomi		Liberia	Bomi		Liberia	Bomi	
KP240933	Liberia			Liberia			Liberia		
KT725276	Liberia	Margibi		Liberia	Margibi		Liberia	Margibi	
KR006964	Liberia			Liberia			Liberia		
KT725298	Liberia			Liberia			Liberia		
KT725284	Liberia			Liberia			Liberia		
KT725323	Liberia			Liberia			Liberia		
KT725352	Liberia	Grand Bassa		Liberia	Grand Bassa		Liberia	Grand Bassa	
KY744596	Liberia	Montesserrado		Liberia		Montesserrado	Liberia	Montesserrado	
KT725318	Liberia	Montserrado		Liberia	Montserrado		Liberia	Montserrado	
KT725368	Liberia			Liberia			Liberia		
KX009905	Liberia	Bensonville, Monstserrado		Liberia	Montserrado	Bensonville	Liberia	Bensonville	Monstserrado
KY007525	Liberia	Montesserrado		Liberia		Montesserrado	Liberia	Montesserrado	
KY007524	Liberia	Montesserrado		Liberia		Montesserrado	Liberia	Montesserrado	
KY007523	Liberia	Montesserrado		Liberia		Montesserrado	Liberia	Montesserrado	
KY007522	Liberia	Montesserrado		Liberia		Montesserrado	Liberia	Montesserrado	
KX009895	Liberia	Monstserrado		Liberia	Montserrado		Liberia	Monstserrado	
KX009894	Liberia	Monstserrado		Liberia	Montserrado		Liberia	Monstserrado	
KX009893	Liberia	Monstserrado		Liberia	Montserrado		Liberia	Monstserrado	
KX009892	Liberia	Monstserrado		Liberia	Montserrado		Liberia	Monstserrado	
KR006962	Liberia			Liberia			Liberia		
KT725356	Liberia	Montserrado		Liberia	Montserrado		Liberia	Montserrado	
KT725304	Liberia	Montserrado		Liberia	Montserrado		Liberia	Montserrado	
KU220269	Liberia	Needowein, Margibi		Liberia	Margibi	Needowein	Liberia	Needowein	Margibi
KT725381	Liberia	Margibi		Liberia	Margibi		Liberia	Margibi	
KT725369	Liberia	Margibi		Liberia	Margibi		Liberia	Margibi	
KT725349	Liberia	Montserrado		Liberia	Montserrado		Liberia	Montserrado	
KT725347	Liberia			Liberia			Liberia		
KT725346	Liberia	Margibi		Liberia	Margibi		Liberia	Margibi	
KT725341	Liberia	Montserrado		Liberia	Montserrado		Liberia	Montserrado	
KT725339	Liberia	Margibi		Liberia	Margibi		Liberia	Margibi	
KT725306	Liberia	Montserrado		Liberia	Montserrado		Liberia	Montserrado	
KX009904	Liberia	St Paul Bridge, Monstserrado		Liberia	Montserrado	St Paul Bridge	Liberia	St Paul Bridge	Monstserrado
KT725355	Liberia	Montserrado		Liberia	Montserrado		Liberia	Montserrado	
KT725289	Liberia			Liberia			Liberia		
KT725385	Liberia			Liberia			Liberia		
KT725317	Liberia			Liberia			Liberia		
KT725265	Liberia			Liberia			Liberia		
KT725263	Liberia			Liberia			Liberia		
KT725361	Liberia			Liberia			Liberia		
KT725255	Liberia	Margibi		Liberia	Margibi		Liberia	Margibi	
KX009901	Liberia	Redlight, Monstserrado		Liberia	Montserrado	Redlight	Liberia	Redlight	Monstserrado
KX009900	Liberia	Battery Factory, Monstserrado		Liberia	Montserrado	Battery Factory	Liberia	Battery Factory	Monstserrado
KT725260	Liberia			Liberia			Liberia		
KT725345	Liberia	Margibi		Liberia	Margibi		Liberia	Margibi	
KT725270	Liberia			Liberia			Liberia		
KX009899	Liberia	Harbel, Margibi		Liberia	Margibi	Harbel	Liberia	Harbel	Margibi
KX009898	Liberia	Soul Clinic, Monstserrado		Liberia	Montserrado	Soul Clinic	Liberia	Soul Clinic	Monstserrado
KT587346	Liberia			Liberia			Liberia		
KX009897	Liberia	Monstserrado		Liberia	Montserrado		Liberia	Monstserrado	
KX009896	Liberia	Dupont Road, Monstserrado		Liberia	Montserrado	Dupont Road	Liberia	Dupont Road	Monstserrado
KT725312	Liberia			Liberia			Liberia		
KT725258	Liberia			Liberia			Liberia		
KY558987	Liberia			Liberia			Liberia		
KY558985	Liberia			Liberia			Liberia		
KT725343	Liberia	Montserrado		Liberia	Montserrado		Liberia	Montserrado	
KT725296	Liberia	Grand Bassa		Liberia	Grand Bassa		Liberia	Grand Bassa	
KT725281	Liberia			Liberia			Liberia		
KT725272	Liberia	Bong		Liberia	Bong		Liberia	Bong	
KR817112	Liberia			Liberia			Liberia		
KR817233	Liberia			Liberia			Liberia		
KY558986	Liberia			Liberia			Liberia		
KR817234	Liberia			Liberia			Liberia		
KT725360	Liberia			Liberia			Liberia		
KX009912	Liberia	Jallah's Town, Monstserrado		Liberia	Montserrado	Jallah's Town	Liberia	Jallah's Town	Monstserrado
KX009911	Liberia	Vioja, Monstserrado		Liberia	Montserrado	Vioja	Liberia	Vioja	Monstserrado
KT725320	Liberia			Liberia			Liberia		
KX009910	Liberia	Buchana, Grand Bassa		Liberia	Grand Bassa	Buchana	Liberia	Buchana	Grand Bassa
KT725262	Liberia			Liberia			Liberia		
KT725336	Liberia			Liberia			Liberia		
KR817239	Liberia			Liberia			Liberia		
KT725332	Liberia			Liberia			Liberia		
KR006953	Liberia			Liberia			Liberia		
KT725313	Liberia	Montserrado		Liberia	Montserrado		Liberia	Montserrado	
KR817240	Liberia			Liberia			Liberia		
KR817241	Liberia			Liberia			Liberia		
KT725273	Liberia	Grand Bassa		Liberia	Grand Bassa		Liberia	Grand Bassa	
KT725388	Liberia			Liberia			Liberia		
KT725291	Liberia	Bomi		Liberia	Bomi		Liberia	Bomi	
KT725330	Liberia	Montserrado		Liberia	Montserrado		Liberia	Montserrado	
KX009909	Liberia	Cape Mount		Liberia	Grand Cape Mount		Liberia	Cape Mount	
KX009908	Liberia	Bonja, Monstserrado		Liberia	Montserrado	Bonja	Liberia	Bonja	Monstserrado
KT725328	Liberia	Grand Cape Mount		Liberia	Grand Cape Mount		Liberia	Grand Cape Mount	
KT725275	Liberia			Liberia			Liberia		
KT725280	Liberia			Liberia			Liberia		
KR006952	Liberia			Liberia			Liberia		
KR817243	Liberia			Liberia			Liberia		
KR817245	Liberia			Liberia			Liberia		
KX009907	Liberia	Monstserrado		Liberia	Montserrado		Liberia	Monstserrado	
KR817232	Liberia			Liberia			Liberia		
KT725333	Liberia	Grand Bassa		Liberia	Grand Bassa		Liberia	Grand Bassa	
KR817231	Liberia			Liberia			Liberia		
KT725342	Liberia	Montserrado		Liberia	Montserrado		Liberia	Montserrado	
KT725366	Liberia	Montserrado		Liberia	Montserrado		Liberia	Montserrado	
KU042954	Liberia			Liberia			Liberia		
KU220283	Liberia	Montserrado		Liberia	Montserrado		Liberia	Montserrado	
KR074997	Liberia			Liberia			Liberia		
KR074998	Liberia			Liberia			Liberia		
KR074999	Liberia			Liberia			Liberia		
KR075000	Liberia			Liberia			Liberia		
KT725303	Liberia	Grand Bassa		Liberia	Grand Bassa		Liberia	Grand Bassa	
KT725288	Liberia	Montserrado		Liberia	Montserrado		Liberia	Montserrado	
KR006959	Liberia			Liberia			Liberia		
KR006958	Liberia			Liberia			Liberia		
KR817194	Liberia			Liberia			Liberia		
KT725274	Liberia	Montserrado		Liberia	Montserrado		Liberia	Montserrado	
KR006945	Liberia			Liberia			Liberia		
KR006946	Liberia			Liberia			Liberia		
KR006947	Liberia			Liberia			Liberia		
KR006957	Liberia			Liberia			Liberia		
KR006956	Liberia			Liberia			Liberia		
MW345251	Liberia			Liberia			Liberia		
KU042955	Liberia			Liberia			Liberia		
KR006955	Liberia			Liberia			Liberia		
KR006954	Liberia			Liberia			Liberia		
KY558984	Liberia			Liberia			Liberia		
KR006948	Liberia			Liberia			Liberia		
KR006944	Liberia			Liberia			Liberia		
KR006943	Liberia			Liberia			Liberia		
KT725290	Liberia	Montserrado		Liberia	Montserrado		Liberia	Montserrado	
KR006941	Liberia			Liberia			Liberia		
KR006940	Liberia			Liberia			Liberia		
KT725254	Liberia	Grand Bassa		Liberia	Grand Bassa		Liberia	Grand Bassa	
KT725277	Liberia			Liberia			Liberia		
KR006942	Liberia			Liberia			Liberia		
KR817108	Liberia			Liberia			Liberia		
KR006950	Liberia			Liberia			Liberia		
KR006951	Liberia			Liberia			Liberia		
KR006949	Liberia			Liberia			Liberia		
KR075003	Liberia			Liberia			Liberia		
KR074996	Liberia			Liberia			Liberia		
KR817111	Liberia			Liberia			Liberia		
KT725279	Liberia	Montserrado		Liberia	Montserrado		Liberia	Montserrado	
KT725322	Liberia			Liberia			Liberia		
KR075002	Liberia			Liberia			Liberia		
KR817109	Liberia			Liberia			Liberia		
KT725370	Liberia	Montserrado		Liberia	Montserrado		Liberia	Montserrado	
KR817110	Liberia			Liberia			Liberia		
KT725327	Liberia	Montserrado		Liberia	Montserrado		Liberia	Montserrado	
KT725393	Liberia	Gbarpolu		Liberia	Gbarpolu		Liberia	Gbarpolu	
KT725324	Liberia			Liberia			Liberia		
KR075001	Liberia			Liberia			Liberia		
KP260800	Mali			Mali			Mali		
KP260802	Mali			Mali			Mali		
KP260801	Mali			Mali			Mali		
KP260799	Mali			Mali			Mali		
KX013099	Nigeria	Lagos		Nigeria	Lagos		Nigeria	Lagos	
KX013095	Nigeria	Port Harcourt		Nigeria		Port Harcourt	Nigeria	Port Harcourt	
KX013092	Nigeria	Lagos		Nigeria	Lagos		Nigeria	Lagos	
KX013101	Nigeria	Lagos		Nigeria	Lagos		Nigeria	Lagos	
KM251803	Nigeria	Lagos		Nigeria	Lagos		Nigeria	Lagos	
KX013094	Nigeria	Lagos		Nigeria	Lagos		Nigeria	Lagos	
KX013100	Nigeria	Lagos		Nigeria	Lagos		Nigeria	Lagos	
KX013090	Nigeria	Lagos		Nigeria	Lagos		Nigeria	Lagos	
KX013093	Nigeria	Lagos		Nigeria	Lagos		Nigeria	Lagos	
KX013098	Nigeria	Lagos		Nigeria	Lagos		Nigeria	Lagos	
KX013091	Nigeria	Lagos		Nigeria	Lagos		Nigeria	Lagos	
KX013097	Nigeria	Lagos		Nigeria	Lagos		Nigeria	Lagos	
KX013096	Nigeria	Lagos		Nigeria	Lagos		Nigeria	Lagos	
AY526103	Republic of the Congo			Republic of the Congo			Republic of the Congo		
AY526104	Republic of the Congo			Republic of the Congo			Republic of the Congo		
AY526102	Republic of the Congo			Republic of the Congo			Republic of the Congo		
EU224440	Russia			Russia			Russia		
KR105347	Sierra Leone	Tonkolili		Sierra Leone		Tonkolili	Sierra Leone	Tonkolili	
KM034558	Sierra Leone			Sierra Leone			Sierra Leone		
KM034557	Sierra Leone			Sierra Leone			Sierra Leone		
KP759630	Sierra Leone	western rural		Sierra Leone		western rural	Sierra Leone	western rural	
KP759639	Sierra Leone	Port Loko		Sierra Leone		Port Loko	Sierra Leone	Port Loko	
KP759642	Sierra Leone	Port Loko		Sierra Leone		Port Loko	Sierra Leone	Port Loko	
MH607972	Sierra Leone			Sierra Leone			Sierra Leone		
KP759668	Sierra Leone	western rural		Sierra Leone		western rural	Sierra Leone	western rural	
KR653288	Sierra Leone	Moyamba		Sierra Leone		Moyamba	Sierra Leone	Moyamba	
KR653260	Sierra Leone	Kono		Sierra Leone		Kono	Sierra Leone	Kono	
KP759643	Sierra Leone	Port Loko		Sierra Leone		Port Loko	Sierra Leone	Port Loko	
KM034553	Sierra Leone			Sierra Leone			Sierra Leone		
KP759651	Sierra Leone	Port Loko		Sierra Leone		Port Loko	Sierra Leone	Port Loko	
KM034554	Sierra Leone			Sierra Leone			Sierra Leone		
KR105349	Sierra Leone	Moyamba		Sierra Leone		Moyamba	Sierra Leone	Moyamba	
KR105348	Sierra Leone	Moyamba		Sierra Leone		Moyamba	Sierra Leone	Moyamba	
KP759641	Sierra Leone	Port Loko		Sierra Leone		Port Loko	Sierra Leone	Port Loko	
KP759734	Sierra Leone	Port Loko		Sierra Leone		Port Loko	Sierra Leone	Port Loko	
KM034556	Sierra Leone			Sierra Leone			Sierra Leone		
KP759688	Sierra Leone	Port Loko		Sierra Leone		Port Loko	Sierra Leone	Port Loko	
KY401664	Sierra Leone			Sierra Leone			Sierra Leone		
KU143833	Sierra Leone			Sierra Leone			Sierra Leone		
KU296313	Sierra Leone			Sierra Leone			Sierra Leone		
KU143834	Sierra Leone			Sierra Leone			Sierra Leone		
MH121161	Sierra Leone	Kailahun District		Sierra Leone		Kailahun District	Sierra Leone	Kailahun District	
KR653289	Sierra Leone	Kambia		Sierra Leone		Kambia	Sierra Leone	Kambia	
KR653273	Sierra Leone	Bombali		Sierra Leone		Bombali	Sierra Leone	Bombali	
KU296502	Sierra Leone			Sierra Leone			Sierra Leone		
KY805811	Sierra Leone			Sierra Leone			Sierra Leone		
KU296684	Sierra Leone			Sierra Leone			Sierra Leone		
KP759652	Sierra Leone	western rural		Sierra Leone		western rural	Sierra Leone	western rural	
KP759609	Sierra Leone	Port Loko		Sierra Leone		Port Loko	Sierra Leone	Port Loko	
KY401648	Sierra Leone			Sierra Leone			Sierra Leone		
KU296321	Sierra Leone			Sierra Leone			Sierra Leone		
KP759663	Sierra Leone	western rural		Sierra Leone		western rural	Sierra Leone	western rural	
KR653262	Sierra Leone	Bombali		Sierra Leone		Bombali	Sierra Leone	Bombali	
KP759691	Sierra Leone	Port Loko		Sierra Leone		Port Loko	Sierra Leone	Port Loko	
KP759644	Sierra Leone	western rural		Sierra Leone		western rural	Sierra Leone	western rural	
KP759618	Sierra Leone	Port Loko		Sierra Leone		Port Loko	Sierra Leone	Port Loko	
KP759608	Sierra Leone	Port Loko		Sierra Leone		Port Loko	Sierra Leone	Port Loko	
MH607971	Sierra Leone			Sierra Leone			Sierra Leone		
KU296319	Sierra Leone			Sierra Leone			Sierra Leone		
KM034549	Sierra Leone			Sierra Leone			Sierra Leone		
KM034550	Sierra Leone			Sierra Leone			Sierra Leone		
KM034551	Sierra Leone			Sierra Leone			Sierra Leone		
KM034552	Sierra Leone			Sierra Leone			Sierra Leone		
KR105346	Sierra Leone	Tonkolili		Sierra Leone		Tonkolili	Sierra Leone	Tonkolili	
KP759756	Sierra Leone	Bombali		Sierra Leone		Bombali	Sierra Leone	Bombali	
KP759740	Sierra Leone	Port Loko		Sierra Leone		Port Loko	Sierra Leone	Port Loko	
KP759718	Sierra Leone	western urban		Sierra Leone		western urban	Sierra Leone	western urban	
KP759742	Sierra Leone	western rural		Sierra Leone		western rural	Sierra Leone	western rural	
KR105345	Sierra Leone	Tonkolili		Sierra Leone		Tonkolili	Sierra Leone	Tonkolili	
KU143776	Sierra Leone			Sierra Leone			Sierra Leone		
KP759636	Sierra Leone	western rural		Sierra Leone		western rural	Sierra Leone	western rural	
KR105333	Sierra Leone			Sierra Leone			Sierra Leone		
KR105332	Sierra Leone			Sierra Leone			Sierra Leone		
KP759757	Sierra Leone	Bombali		Sierra Leone		Bombali	Sierra Leone	Bombali	
KP759755	Sierra Leone	Bombali		Sierra Leone		Bombali	Sierra Leone	Bombali	
KP759754	Sierra Leone	Bombali		Sierra Leone		Bombali	Sierra Leone	Bombali	
MH607967	Sierra Leone			Sierra Leone			Sierra Leone		
MH607966	Sierra Leone			Sierra Leone			Sierra Leone		
KM233039	Sierra Leone			Sierra Leone			Sierra Leone		
KR653300	Sierra Leone	Port Loko		Sierra Leone		Port Loko	Sierra Leone	Port Loko	
KR653261	Sierra Leone	Port Loko		Sierra Leone		Port Loko	Sierra Leone	Port Loko	
KM233040	Sierra Leone			Sierra Leone			Sierra Leone		
KM233041	Sierra Leone			Sierra Leone			Sierra Leone		
KM233042	Sierra Leone			Sierra Leone			Sierra Leone		
MH607960	Sierra Leone			Sierra Leone			Sierra Leone		
KM233043	Sierra Leone			Sierra Leone			Sierra Leone		
MH607954	Sierra Leone			Sierra Leone			Sierra Leone		
MH607952	Sierra Leone			Sierra Leone			Sierra Leone		
KM233044	Sierra Leone			Sierra Leone			Sierra Leone		
KM233045	Sierra Leone			Sierra Leone			Sierra Leone		
KM233116	Sierra Leone			Sierra Leone			Sierra Leone		
KM233053	Sierra Leone			Sierra Leone			Sierra Leone		
KM034555	Sierra Leone			Sierra Leone			Sierra Leone		
KR653276	Sierra Leone	Kambia		Sierra Leone		Kambia	Sierra Leone	Kambia	
KR653232	Sierra Leone	Port Loko		Sierra Leone		Port Loko	Sierra Leone	Port Loko	
KR653229	Sierra Leone	Kambia		Sierra Leone		Kambia	Sierra Leone	Kambia	
KM233046	Sierra Leone			Sierra Leone			Sierra Leone		
MH607964	Sierra Leone			Sierra Leone			Sierra Leone		
MH607963	Sierra Leone			Sierra Leone			Sierra Leone		
MH607962	Sierra Leone			Sierra Leone			Sierra Leone		
KR105334	Sierra Leone			Sierra Leone			Sierra Leone		
KP759640	Sierra Leone	western urban		Sierra Leone		western urban	Sierra Leone	western urban	
KR105335	Sierra Leone			Sierra Leone			Sierra Leone		
KR105337	Sierra Leone			Sierra Leone			Sierra Leone		
KP759631	Sierra Leone	western rural		Sierra Leone		western rural	Sierra Leone	western rural	
MH607970	Sierra Leone			Sierra Leone			Sierra Leone		
MH607969	Sierra Leone			Sierra Leone			Sierra Leone		
KM034559	Sierra Leone			Sierra Leone			Sierra Leone		
KM034560	Sierra Leone			Sierra Leone			Sierra Leone		
KM034561	Sierra Leone			Sierra Leone			Sierra Leone		
KM034562	Sierra Leone			Sierra Leone			Sierra Leone		
MH607973	Sierra Leone			Sierra Leone			Sierra Leone		
KM034563	Sierra Leone			Sierra Leone			Sierra Leone		
KR653303	Sierra Leone	Bo		Sierra Leone		Bo	Sierra Leone	Bo	
KR653284	Sierra Leone	Kambia		Sierra Leone		Kambia	Sierra Leone	Kambia	
KP759747	Sierra Leone	Bombali		Sierra Leone		Bombali	Sierra Leone	Bombali	
KP759741	Sierra Leone	Bombali		Sierra Leone		Bombali	Sierra Leone	Bombali	
KP759628	Sierra Leone	western rural		Sierra Leone		western rural	Sierra Leone	western rural	
KM233049	Sierra Leone			Sierra Leone			Sierra Leone		
KM233035	Sierra Leone			Sierra Leone			Sierra Leone		
MH607968	Sierra Leone			Sierra Leone			Sierra Leone		
MH607965	Sierra Leone			Sierra Leone			Sierra Leone		
KR653266	Sierra Leone	Tonkolili		Sierra Leone		Tonkolili	Sierra Leone	Tonkolili	
KM233036	Sierra Leone			Sierra Leone			Sierra Leone		
KM233037	Sierra Leone			Sierra Leone			Sierra Leone		
KM233038	Sierra Leone			Sierra Leone			Sierra Leone		
KR105344	Sierra Leone	Kambia		Sierra Leone		Kambia	Sierra Leone	Kambia	
KR105343	Sierra Leone	Pujehun		Sierra Leone		Pujehun	Sierra Leone	Pujehun	
KR105342	Sierra Leone	Pujehun		Sierra Leone		Pujehun	Sierra Leone	Pujehun	
KR105341	Sierra Leone			Sierra Leone			Sierra Leone		
KR105340	Sierra Leone			Sierra Leone			Sierra Leone		
KR105339	Sierra Leone			Sierra Leone			Sierra Leone		
KR105338	Sierra Leone			Sierra Leone			Sierra Leone		
KR105336	Sierra Leone			Sierra Leone			Sierra Leone		
MH607974	Sierra Leone			Sierra Leone			Sierra Leone		
KU143825	Sierra Leone			Sierra Leone			Sierra Leone		
KP759666	Sierra Leone	western rural		Sierra Leone		western rural	Sierra Leone	western rural	
KU143797	Sierra Leone			Sierra Leone			Sierra Leone		
KU296455	Sierra Leone			Sierra Leone			Sierra Leone		
MH607975	Sierra Leone			Sierra Leone			Sierra Leone		
KR653283	Sierra Leone	Tonkolili		Sierra Leone		Tonkolili	Sierra Leone	Tonkolili	
KR824525	Sierra Leone			Sierra Leone			Sierra Leone		
KU296487	Sierra Leone			Sierra Leone			Sierra Leone		
KU296424	Sierra Leone			Sierra Leone			Sierra Leone		
KU296462	Sierra Leone			Sierra Leone			Sierra Leone		
KY401645	Sierra Leone			Sierra Leone			Sierra Leone		
KU296775	Sierra Leone			Sierra Leone			Sierra Leone		
KP759737	Sierra Leone	Port Loko		Sierra Leone		Port Loko	Sierra Leone	Port Loko	
KP759736	Sierra Leone	Port Loko		Sierra Leone		Port Loko	Sierra Leone	Port Loko	
KP759735	Sierra Leone	Port Loko		Sierra Leone		Port Loko	Sierra Leone	Port Loko	
KP759733	Sierra Leone	western rural		Sierra Leone		western rural	Sierra Leone	western rural	
